index,lat,long,speed,date,time,air_val,dust,gsr
485.0,51.535317,-0.122443,1.65,20524.0,14482700.0,23.0,1.79,366.0
486.0,51.535328,-0.122437,1.7,20524.0,14482800.0,25.0,1.79,369.0
487.0,51.535338,-0.122437,1.8,20524.0,14482900.0,24.0,1.79,370.0
488.0,51.535352,-0.122437,1.81,20524.0,14483000.0,24.0,1.79,368.0
489.0,51.535377,-0.12244,1.88,20524.0,14483200.0,24.0,1.79,366.0
490.0,51.535387,-0.12244,1.88,20524.0,14483300.0,24.0,1.79,365.0
491.0,51.535398,-0.12244,1.88,20524.0,14483400.0,23.0,0.63,363.0
492.0,51.535403,-0.122437,1.77,20524.0,14483500.0,23.0,0.63,364.0
493.0,51.535415,-0.122437,1.77,20524.0,14483600.0,24.0,0.63,366.0
494.0,51.535425,-0.122435,1.94,20524.0,14483700.0,24.0,0.63,369.0
495.0,51.535438,-0.122435,1.99,20524.0,14483800.0,23.0,0.63,370.0
496.0,51.535445,-0.122438,2.08,20524.0,14483900.0,24.0,0.63,371.0
497.0,51.53546,-0.122448,2.09,20524.0,14484000.0,24.0,0.63,370.0
498.0,51.535462,-0.122455,2.12,20524.0,14484100.0,24.0,0.63,371.0
499.0,51.53547,-0.12246,1.51,20524.0,14484200.0,24.0,0.63,372.0
500.0,51.535478,-0.122462,1.46,20524.0,14484300.0,24.0,0.63,373.0
501.0,51.535488,-0.122465,1.43,20524.0,14484500.0,23.0,0.63,372.0
502.0,51.535493,-0.122468,1.43,20524.0,14484600.0,24.0,0.63,371.0
503.0,51.535502,-0.12247,1.43,20524.0,14484700.0,25.0,0.63,370.0
504.0,51.535507,-0.122475,1.69,20524.0,14484800.0,24.0,0.63,370.0
505.0,51.535513,-0.122477,1.65,20524.0,14484900.0,24.0,0.63,370.0
506.0,51.535518,-0.122478,1.59,20524.0,14485000.0,23.0,0.63,371.0
507.0,51.535527,-0.12248,1.58,20524.0,14485100.0,24.0,0.63,372.0
508.0,51.535537,-0.12248,1.61,20524.0,14485200.0,22.0,0.63,373.0
509.0,51.535547,-0.122478,1.66,20524.0,14485300.0,24.0,0.63,375.0
510.0,51.535553,-0.122478,1.89,20524.0,14485400.0,24.0,0.63,375.0
511.0,51.535562,-0.122477,1.91,20524.0,14485500.0,24.0,0.63,375.0
512.0,51.535575,-0.122475,1.83,20524.0,14485700.0,24.0,0.63,375.0
513.0,51.535582,-0.122473,1.76,20524.0,14485800.0,23.0,0.63,374.0
514.0,51.535598,-0.122475,1.76,20524.0,14485900.0,24.0,0.63,375.0
515.0,51.535608,-0.122478,2.44,20524.0,14490000.0,24.0,0.63,375.0
516.0,51.535627,-0.12248,2.39,20524.0,14490100.0,24.0,0.63,376.0
517.0,51.535638,-0.122482,2.41,20524.0,14490200.0,24.0,0.63,366.0
